param:,tech:,inv,var,fix,f,capa,eff,em,yr,:=
,5255,52593,0,16.680231,18223.82,,,,,
,5256,51047,0,28.404519,18226.84,,,,,
,5257,47167,0,41.647361,18240.47,,,,,
,5258,44800,0,53.195702,18257.34,,,,,
,5259,43300,0,56.975279,18269.82,,,,,
,5260,42100,0,56.885523,18268.97,,,,,
,5261,41600,0,40.376249,18264.59,,,,,
,5262,41600,0.247783,31.690219,18263.19,,,,,
,5263,42100,40.995748,22.960266,18258.53,,,,,
,5264,43500,219.065315,18.37531,18249.76,,,,,
,5265,45600,482.93724,7.954611,18242.27,,,,,
,5266,48633,700.711335,2.652406,18240.22,,,,,
,5267,51176,830.962116,4.315008,18234.09,,,,,
,5268,52313,899.565691,14.387676,18232.84,,,,,
,5269,52327,908.45159,28.892993,18234.19,,,,,
,5270,53438,888.262398,36.719304,18241.29,,,,,
,5271,53727,797.434171,44.14609,18229.6,,,,,
,5272,53477,657.575379,39.185922,18221.98,,,,,
,5273,53493,461.320954,23.864717,18216.53,,,,,
,5274,53125,249.980097,21.145807,18227.61,,,,,
,5275,52942,90.228197,16.172096,18231.31,,,,,
,5276,54045,5.790867,15.404418,18218.64,,,,,
,5277,54975,0,15.81722,18213.59,,,,,
,5278,53797,0,15.543614,18215.26,,,,,
,5279,51741,0,20.558318,18215.55,,,,,
,5280,48912,0,21.795135,18225.56,,,,,
,5281,45100,0,28.265473,18239.77,,,,,
,5282,42800,0,35.241608,18251.24,,,,,
,5283,41400,0,28.033588,18309.36,,,,,
,5284,40600,0,23.863547,18321.43,,,,,
,5285,40400,0,20.82364,18326.67,,,,,
,5286,41000,0.237469,8.563028,18310.31,,,,,
,5287,43600,40.959928,4.935325,18300.57,,,,,
,5288,48226,200.604253,3.483098,18352.04,,,,,
,5289,55694,426.758096,1.011686,18375.97,,,,,
,5290,61621,664.68386,1.396004,18400.94,,,,,
,5291,64576,837.047216,2.488821,18418.87,,,,,
,5292,65608,912.702578,9.965109,18430.24,,,,,
,5293,63206,928.09441,28.875512,18429.45,,,,,
,5294,66091,893.107935,64.762915,18375.75,,,,,
,5295,67287,785.852765,55.332546,18359.49,,,,,
,5296,66976,617.477209,65.207861,18358.33,,,,,
,5297,66769,443.614537,75.641301,18327.46,,,,,
,5298,65650,238.693994,87.146135,18321.51,,,,,
,5299,63851,70.985633,73.341309,18300.82,,,,,
,5300,63709,3.846011,72.19764,18283.98,,,,,
,5301,63400,0,75.791877,18278.73,,,,,
,5302,60697,0,70.234537,18304.24,,,,,
,5303,57480,0,75.950031,18360.63,,,,,
,5304,55294,0,81.149607,18414.01,,,,,
,5305,50785,0,59.032583,18420.03,,,,,
,5306,47841,0,52.154068,18418.42,,,,,
,5307,46300,0,67.206192,18416.94,,,,,
,5308,45300,0,60.788233,18416.43,,,,,
,5309,45100,0,65.308344,18415.85,,,,,
,5310,45400,0.2054,66.758746,18415.3,,,,,
,5311,47457,41.041513,62.134066,18411.18,,,,,
,5312,51287,194.351056,60.607475,18404.23,,,,,
,5313,57616,428.37064,45.649106,18394.98,,,,,
,5314,62306,608.704871,42.338518,18386.88,,,,,
,5315,64218,741.710471,54.464203,18387.12,,,,,
,5316,64533,776.377348,52.141762,18376.13,,,,,
,5317,62124,783.127119,50.606846,18342.56,,,,,
,5318,64849,761.694165,57.421116,18330.07,,,,,
,5319,65800,688.893754,61.200248,18340.79,,,,,
,5320,65330,567.330328,67.033761,18328.78,,,,,
,5321,65087,393.109303,55.585645,18320.94,,,,,
,5322,64120,217.054318,44.79539,18305.37,,,,,
,5323,62831,64.548086,34.093859,18347.36,,,,,
,5324,62218,2.74881,19.63993,18381.51,,,,,
,5325,61048,0,17.680144,18418.06,,,,,
,5326,58649,0,20.153635,18489.93,,,,,
,5327,55749,0,22.487257,18617.31,,,,,
,5328,53509,0,24.090594,18691.45,,,,,
,5329,49422,0,20.392281,18763.12,,,,,
,5330,46700,0,28.040266,18822.52,,,,,
,5331,45400,0,44.046091,18871.68,,,,,
,5332,44400,0,63.430115,18911.19,,,,,
,5333,44100,0,77.368697,18943.03,,,,,
,5334,44400,0.194916,101.153259,18936.71,,,,,
,5335,46700,38.014599,98.002194,18923.34,,,,,
,5336,50318,204.318294,77.91301,18915.38,,,,,
,5337,56251,441.34466,75.938483,18915.57,,,,,
,5338,60809,664.224026,41.189777,18911.9,,,,,
,5339,63281,808.17232,35.288237,18926.88,,,,,
,5340,63981,881.298753,39.395896,18920.68,,,,,
,5341,61489,902.03773,35.569965,18872.07,,,,,
,5342,63823,862.256665,50.377732,18829.58,,,,,
,5343,65003,798.021184,46.29079,18800.25,,,,,
,5344,64916,672.508629,45.462971,18808.77,,,,,
,5345,65206,502.236079,32.256426,18862.75,,,,,
,5346,64357,281.942961,32.641868,18917.91,,,,,
,5347,62733,80.072147,26.014989,18925.77,,,,,
,5348,62936,2.262607,25.69288,18943.91,,,,,
,5349,62521,0,29.720338,18952.62,,,,,
,5350,59992,0,30.547271,18969.31,,,,,
,5351,56677,0,34.009041,18990.81,,,,,
,5352,54149,0,30.995522,19017.43,,,,,
,5353,49681,0,34.587744,19061.32,,,,,
,5354,47077,0,37.798094,19097.52,,,,,
,5355,45400,0,44.511255,19135.96,,,,,
,5356,44200,0,51.617575,19173.02,,,,,
,5357,43900,0,56.908152,19174.16,,,,,
,5358,44400,0.139471,61.786528,19170.56,,,,,
,5359,46600,36.747082,74.000119,19165.45,,,,,
,5360,50286,215.588216,58.498153,19145.7,,,,,
,5361,56443,479.910958,33.066694,19132.88,,,,,
,5362,61098,714.319581,15.001924,19137.79,,,,,
,5363,63139,875.358003,10.21999,19132.48,,,,,
,5364,63461,953.040978,14.164062,19107.19,,,,,
,5365,60487,971.006394,15.964822,19084.47,,,,,
,5366,62587,950.910154,39.063813,19089.95,,,,,
,5367,63357,879.008179,38.775875,19094.93,,,,,
,5368,62729,748.625434,22.082153,19076.59,,,,,
,5369,63003,560.422186,19.493102,19055.37,,,,,
,5370,62193,309.993813,19.371089,19046.9,,,,,
,5371,61203,80.926048,23.728225,19032.59,,,,,
,5372,61664,1.954666,33.343731,19021.69,,,,,
,5373,60492,0,45.443747,19044.99,,,,,
,5374,57847,0,48.164685,19058.02,,,,,
,5375,54904,0,49.081873,19092.4,,,,,
,5376,53008,0,56.544563,19125.21,,,,,
,5377,48799,0,53.268493,19133.68,,,,,
,5378,46600,0,62.828669,19148.13,,,,,
,5379,45200,0,49.736438,19151.59,,,,,
,5380,44200,0,51.975935,19161.6,,,,,
,5381,44000,0,54.535985,19163.43,,,,,
,5382,44400,0.205436,52.071605,19180.43,,,,,
,5383,46800,36.568895,50.666446,19180.13,,,,,
,5384,50477,215.186616,46.288781,19173.27,,,,,
,5385,56662,469.530326,28.570693,19170.78,,,,,
,5386,61275,690.67694,21.946609,19171.21,,,,,
,5387,63293,855.624664,15.088901,19166.17,,,,,
,5388,64163,937.314367,13.793408,19144.02,,,,,
,5389,61543,962.941387,14.36344,19093.22,,,,,
,5390,64347,947.020457,30.636004,19048.67,,,,,
,5391,65504,883.016516,38.958742,19052.1,,,,,
,5392,65071,758.402669,54.448212,19038.98,,,,,
,5393,65099,566.430773,30.167738,19038.54,,,,,
,5394,64127,310.361556,25.003997,19049.17,,,,,
,5395,62901,78.273621,26.996452,19069.53,,,,,
,5396,62917,1.657282,37.993182,19087.1,,,,,
,5397,62123,0,34.563359,19130.15,,,,,
,5398,59430,0,35.936131,19181.47,,,,,
,5399,56498,0,37.146834,19195.09,,,,,
,5400,54470,0,33.154325,19185.56,,,,,
,5401,50384,0,31.99922,19188.33,,,,,
,5402,47875,0,33.572093,19200.79,,,,,
,5403,46200,0,35.764211,19218.45,,,,,
,5404,45100,0,48.162885,19236.13,,,,,
,5405,44600,0,56.979193,19251.42,,,,,
,5406,44800,0.195752,54.649123,19259.86,,,,,
,5407,46000,35.915291,50.808675,19259.07,,,,,
,5408,48049,216.888737,41.470258,19256.28,,,,,
,5409,52317,478.179717,31.859754,19262.25,,,,,
,5410,56151,695.362109,30.660848,19272.83,,,,,
,5411,58257,849.036374,28.826443,19253.35,,,,,
,5412,58726,934.378875,32.254234,19256.2,,,,,
,5413,56641,968.560864,40.2994,19321,,,,,
,5414,58190,938.888995,46.592311,19353.18,,,,,
,5415,58703,864.091578,49.619319,19352.26,,,,,
,5416,58086,750.471644,49.901499,19388.42,,,,,
,5417,56821,561.058657,46.599229,19433.8,,,,,
,5418,55067,303.517882,39.295498,19444.61,,,,,
,5419,55354,75.45325,40.073612,19460.97,,,,,
,5420,56745,1.446215,54.793575,19473.5,,,,,
,5421,56868,0,60.559679,19498.02,,,,,
,5422,55261,0,56.320345,19508.7,,,,,
,5423,53290,0,59.468283,19506.38,,,,,
,5424,51437,0,59.626173,19501.18,,,,,
,5425,47812,0,70.717394,19525.38,,,,,
,5426,45400,0,80.171804,19548.82,,,,,
,5427,43800,0,80.65406,19596.9,,,,,
,5428,42600,0,78.861613,19654.1,,,,,
,5429,41900,0,96.35588,19708.82,,,,,
,5430,41700,0.194216,89.005049,19732.85,,,,,
,5431,42600,34.604291,72.332182,19790.04,,,,,
,5432,43500,202.305755,42.767026,19839.56,,,,,
,5433,45200,443.148783,34.600094,19880.1,,,,,
,5434,47620,638.011904,45.149206,19928.8,,,,,
,5435,49614,762.280358,52.582405,19922.42,,,,,
,5436,50444,827.308003,50.165935,19905.69,,,,,
,5437,50628,865.968793,52.235765,19883.2,,,,,
,5438,51771,814.953915,78.337179,19875.44,,,,,
,5439,51970,728.212922,66.307839,19866.22,,,,,
,5440,51891,585.60433,56.977084,19844.69,,,,,
,5441,51783,446.658089,66.7946,19833.89,,,,,
,5442,51400,243.751709,77.509114,19849.83,,,,,
,5443,51848,70.316571,77.637431,19885,,,,,
,5444,53408,1.472337,75.870322,19924.23,,,,,
,5445,54015,0,73.161669,19920.7,,,,,
,5446,52719,0,76.640433,19920.79,,,,,
,5447,50760,0,87.85887,19932.87,,,,,
,5448,48317,0,79.740346,19948.27,,,,,
,5449,44500,0,74.642815,19946.62,,,,,
,5450,42400,0,50.388292,19933.18,,,,,
,5451,41000,0,49.507727,19925.07,,,,,
,5452,40300,0,38.885443,19923.4,,,,,
,5453,40300,0,39.544897,19919.26,,,,,
,5454,41300,0.13412,39.719932,19920.81,,,,,
,5455,44300,30.030934,43.483164,19922.64,,,,,
,5456,48797,177.024149,42.721184,19923.95,,,,,
,5457,56107,387.696349,32.507488,19928.08,,,,,
,5458,61178,530.395886,38.289946,19925.65,,,,,
,5459,63286,591.355309,42.090767,19919.28,,,,,
,5460,63646,686.359296,49.129364,19921,,,,,
,5461,60364,741.384171,44.955469,19917.51,,,,,
,5462,62542,720.924647,66.703188,19902.35,,,,,
,5463,63285,655.679327,85.671416,19876.57,,,,,
,5464,62722,546.02107,74.750011,19857.1,,,,,
,5465,62465,372.758973,58.777671,19846.19,,,,,
,5466,61647,208.686391,57.05778,19835.59,,,,,
,5467,60724,57.030981,56.494987,19840.74,,,,,
,5468,60767,0.68078,39.586551,19875.67,,,,,
,5469,59754,0,27.845334,19901.11,,,,,
,5470,57119,0,18.726046,19891.75,,,,,
,5471,54366,0,25.42522,19894.24,,,,,
,5472,52666,0,23.621133,19899.25,,,,,
,5473,48494,0,28.743595,19890.25,,,,,
,5474,46000,0,37.084809,19896.47,,,,,
,5475,44600,0,53.27145,19890.49,,,,,
,5476,43800,0,57.028664,19882.92,,,,,
,5477,43500,0,62.654151,19880.58,,,,,
,5478,44100,0.129618,64.081847,19887.8,,,,,
,5479,46500,20.376195,56.959621,19891.41,,,,,
,5480,49803,170.53131,60.586191,19886.28,,,,,
,5481,55888,391.811987,54.378027,19884.51,,,,,
,5482,60483,604.116125,53.992341,19873.98,,,,,
,5483,62449,770.017084,64.688823,19875.09,,,,,
,5484,62930,869.326181,73.119718,19883.36,,,,,
,5485,60148,906.783259,63.822047,19849.95,,,,,
,5486,63173,890.874337,92.263072,19770.78,,,,,
,5487,64676,821.806305,97.3156,19745.58,,,,,
,5488,64390,701.249313,89.520591,19677.85,,,,,
,5489,64338,507.029908,84.950988,19655.27,,,,,
,5490,63331,279.960006,91.15391,19631.19,,,,,
,5491,61841,67.909123,82.745436,19628.1,,,,,
,5492,62141,0.988071,72.522137,19680.69,,,,,
,5493,61381,0,72.023411,19738.46,,,,,
,5494,58722,0,67.051111,19770.44,,,,,
,5495,55646,0,48.539679,19804.94,,,,,
,5496,53620,0,35.856281,19822.44,,,,,
,5497,49362,0,28.288967,19815.49,,,,,
,5498,46800,0,18.308023,19799.19,,,,,
,5499,45400,0,7.546822,19802.09,,,,,
,5500,44400,0,4.486497,19802.92,,,,,
,5501,44200,0,6.610623,19815.56,,,,,
,5502,44600,0.129587,10.214419,19834.3,,,,,
,5503,46800,33.971114,13.467905,19845.54,,,,,
,5504,50262,212.116933,3.934655,19827.69,,,,,
,5505,56490,466.914787,1.354057,19829.64,,,,,
,5506,61434,673.892743,1.664491,19835.88,,,,,
,5507,64019,802.590926,4.016188,19823.67,,,,,
,5508,65075,863.38262,17.825006,19803.52,,,,,
,5509,62672,880.807612,30.496636,19742.28,,,,,
,5510,65916,842.150116,64.004918,19676.1,,,,,
,5511,67452,754.133788,64.905415,19614.66,,,,,
,5512,66931,609.912834,50.68929,19601.94,,,,,
,5513,66731,436.214973,37.802958,19580.61,,,,,
,5514,65070,217.959178,34.210914,19530.54,,,,,
,5515,63177,57.335593,24.502806,19558.26,,,,,
,5516,63482,1.013858,22.489195,19561.91,,,,,
,5517,62740,0,24.394668,19595.21,,,,,
,5518,60056,0,18.337988,19637.61,,,,,
,5519,56989,0,12.600926,19669.69,,,,,
,5520,54684,0,9.210815,19706.85,,,,,
,5521,50093,0,3.267941,19728.66,,,,,
,5522,47471,0,6.718175,19771.07,,,,,
,5523,45800,0,7.808252,19765.3,,,,,
,5524,44900,0,11.946636,19760.74,,,,,
,5525,44800,0,16.732384,19785.49,,,,,
,5526,45300,0.170067,22.463746,19781.85,,,,,
,5527,47471,28.272616,20.847214,19781.88,,,,,
,5528,51456,176.438054,16.885038,19771.28,,,,,
,5529,58258,379.079827,23.230914,19788.15,,,,,
,5530,63663,577.540468,22.727954,19804.03,,,,,
,5531,66381,753.378518,30.658494,19801.96,,,,,
,5532,67320,848.770651,30.14095,19758.73,,,,,
,5533,64334,869.329259,29.032178,19724.4,,,,,
,5534,67063,848.87194,57.071318,19659.71,,,,,
,5535,68493,790.26914,52.245475,19652.85,,,,,
,5536,68073,648.72268,51.903727,19608.65,,,,,
,5537,68048,445.608127,50.281292,19586.94,,,,,
,5538,67264,216.376265,44.97085,19544.43,,,,,
,5539,65910,44.034339,39.286439,19482.26,,,,,
,5540,66124,0.46749,34.843237,19449.64,,,,,
,5541,64973,0,36.46475,19555.13,,,,,
,5542,61860,0,37.149834,19639.3,,,,,
,5543,58515,0,39.690005,19718.41,,,,,
,5544,55966,0,47.46396,19767.42,,,,,
,5545,51223,0,39.194544,19793.45,,,,,
,5546,48648,0,26.482429,19793.15,,,,,
,5547,47068,0,26.263943,19784.56,,,,,
,5548,46100,0,23.900868,19804.1,,,,,
,5549,45900,0,22.590007,19810.76,,,,,
,5550,46200,0.139648,21.951829,19822.2,,,,,
,5551,48424,30.771819,23.007545,19836.12,,,,,
,5552,52324,201.825465,25.983803,19838.35,,,,,
,5553,59376,437.144469,24.050067,19794.88,,,,,
,5554,64829,655.061469,21.184359,19694.2,,,,,
,5555,67345,814.37918,20.652728,19639.61,,,,,
,5556,68312,839.141387,24.105722,19624.61,,,,,
,5557,65805,820.44515,22.798565,19546.39,,,,,
,5558,68770,755.582961,43.389694,19337.51,,,,,
,5559,69886,710.459662,51.099854,19258.76,,,,,
,5560,69396,587.305634,46.284648,19214.49,,,,,
,5561,69337,401.39773,27.014713,19206.22,,,,,
,5562,68316,187.645148,14.794566,19180.79,,,,,
,5563,66599,43.214725,20.305142,19147.85,,,,,
,5564,66772,0.400063,30.21616,19140.31,,,,,
,5565,65779,0,34.250129,19202.23,,,,,
,5566,62703,0,47.058695,19219.49,,,,,
,5567,59390,0,52.453775,19201.96,,,,,
,5568,56908,0,46.287916,19137.17,,,,,
,5569,52324,0,42.328869,19099.16,,,,,
,5570,49577,0,32.539943,19030.46,,,,,
,5571,47992,0,33.487013,18971.82,,,,,
,5572,46700,0,23.566208,18951.44,,,,,
,5573,46200,0,22.047545,18929.52,,,,,
,5574,46400,0.108261,27.020887,18871.83,,,,,
,5575,47796,28.766594,28.932103,18810.06,,,,,
,5576,50452,184.179581,32.986712,18800.7,,,,,
,5577,55391,409.97165,28.543267,18786.44,,,,,
,5578,59759,620.569022,24.08297,18750.45,,,,,
,5579,62699,780.249246,22.96666,18669.41,,,,,
,5580,63959,861.176167,21.042544,18640.08,,,,,
,5581,62132,886.025326,27.557405,18554.45,,,,,
,5582,63895,847.262832,57.358385,18493.57,,,,,
,5583,64327,741.441842,53.781128,18480.38,,,,,
,5584,63437,628.650722,50.323684,18470.29,,,,,
,5585,62132,441.760317,45.869738,18466.72,,,,,
,5586,60101,222.715158,40.79789,18474.73,,,,,
,5587,59362,47.619513,43.547114,18477.05,,,,,
,5588,60730,0.250066,46.287421,18466.63,,,,,
,5589,60922,0,49.90689,18450.05,,,,,
,5590,59017,0,53.175919,18458.39,,,,,
,5591,56514,0,67.850116,18474.15,,,,,
,5592,54505,0,78.350304,18482.69,,,,,
,5593,50277,0,75.77594,18478.8,,,,,
,5594,47626,0,72.208255,18488.48,,,,,
,5595,45700,0,72.44304,18492.7,,,,,
,5596,44400,0,64.554858,18491.91,,,,,
,5597,43800,0,63.983052,18475.95,,,,,
,5598,43700,0.078553,64.102924,18458.77,,,,,
,5599,44200,22.344945,60.999555,18464.5,,,,,
,5600,45600,158.366397,43.880327,18470.89,,,,,
,5601,47998,381.405877,57.789786,18469.66,,,,,
,5602,51337,574.787452,58.897153,18476.2,,,,,
,5603,54159,724.478656,57.938587,18494.57,,,,,
,5604,55230,821.563086,53.381255,18482.87,,,,,
,5605,55362,829.436923,59.181196,18469.77,,,,,
,5606,56546,822.515595,77.779894,18456.27,,,,,
,5607,56753,779.947962,71.724298,18446.37,,,,,
,5608,56500,651.215738,57.447864,18418.98,,,,,
,5609,56306,464.618212,36.78898,18413.59,,,,,
,5610,55815,230.009546,32.278097,18396.24,,,,,
,5611,56109,49.02622,31.472218,18404.46,,,,,
,5612,57957,0.236133,51.627152,18414.94,,,,,
,5613,58594,0,55.721296,18426.66,,,,,
,5614,57117,0,49.550968,18427.45,,,,,
,5615,54579,0,36.503706,18430.27,,,,,
,5616,51509,0,40.357026,18425.94,,,,,
,5617,47360,0,38.44391,18435.68,,,,,
,5618,44900,0,43.122072,18436.75,,,,,
,5619,43300,0,50.90533,18447.93,,,,,
,5620,42400,0,43.480818,18447.56,,,,,
,5621,42600,0,36.177588,18431.77,,,,,
,5622,43500,0.081352,33.5009,18411.35,,,,,
,5623,46400,29.199948,29.378458,18397.61,,,,,
,5624,51664,204.281455,27.810853,18405.73,,,,,
,5625,59867,452.826155,20.753215,18424.21,,,,,
,5626,65843,671.832226,23.767547,18434.19,,,,,
,5627,68570,801.698209,22.225595,18444.14,,,,,
,5628,69300,871.302187,23.820536,18409.17,,,,,
,5629,65806,896.148321,29.756558,18370.64,,,,,
,5630,68001,868.486336,58.77233,18296.73,,,,,
,5631,69404,780.012446,49.846841,18264.33,,,,,
,5632,69121,665.686044,46.988544,18207.17,,,,,
,5633,69088,471.420109,50.780157,18197.55,,,,,
,5634,67933,239.036826,53.28701,18171.28,,,,,
,5635,66707,50.002434,61.363828,18192.34,,,,,
,5636,66923,0.256226,68.683636,18215.58,,,,,
,5637,65372,0,66.35682,18254.6,,,,,
,5638,62415,0,52.592259,18297.23,,,,,
,5639,59003,0,30.566313,18332.49,,,,,
,5640,56465,0,32.370376,18361.93,,,,,
,5641,51704,0,28.959792,18394.5,,,,,
,5642,48962,0,22.233248,18407.51,,,,,
,5643,47615,0,17.879293,18402.23,,,,,
,5644,46500,0,26.737973,18416.01,,,,,
,5645,46300,0,38.873927,18409.64,,,,,
,5646,46937,0.075223,39.302456,18404.5,,,,,
,5647,49406,25.448693,40.4862,18414.82,,,,,
,5648,53299,171.37543,37.53431,18422.21,,,,,
,5649,59750,380.070768,38.288348,18417.32,,,,,
,5650,64600,540.76362,46.38455,18428.44,,,,,
,5651,66468,637.752299,39.326525,18449.66,,,,,
,5652,66677,696.404517,36.716281,18413.74,,,,,
,5653,63583,745.695976,44.413598,18363.59,,,,,
,5654,65907,754.221766,78.224717,18262.3,,,,,
,5655,66982,715.220558,74.597459,18230.85,,,,,
,5656,66535,589.468461,69.181222,18237.87,,,,,
,5657,66497,411.414708,43.119937,18234.36,,,,,
,5658,65865,195.301547,36.284865,18236.73,,,,,
,5659,64778,42.449437,46.67964,18215.91,,,,,
,5660,65055,0.199907,47.33632,18251.19,,,,,
,5661,63374,0,48.124835,18329.77,,,,,
,5662,60391,0,42.880186,18380.36,,,,,
,5663,57220,0,44.385762,18428.03,,,,,
,5664,54921,0,45.020418,18439.42,,,,,
,5665,50670,0,48.874517,18448.33,,,,,
,5666,48451,0,47.184274,18442.73,,,,,
,5667,46987,0,47.533489,18444.98,,,,,
,5668,45900,0,42.697381,18449.96,,,,,
,5669,45800,0,45.314737,18457.26,,,,,
,5670,46400,0.147921,40.215815,18431.74,,,,,
,5671,48577,26.332725,40.316797,18427.95,,,,,
,5672,52498,182.060478,36.494464,18452.46,,,,,
,5673,58434,431.691888,35.48931,18457.98,,,,,
,5674,62517,650.981527,44.617414,18443.38,,,,,
,5675,64497,805.209127,49.830634,18450.86,,,,,
,5676,65140,907.928221,50.986273,18458.58,,,,,
,5677,61850,915.766088,65.520067,18451.66,,,,,
,5678,64510,904.755358,71.631666,18426.09,,,,,
,5679,65120,834.983036,90.351833,18411.02,,,,,
,5680,64453,719.982765,92.620386,18377.33,,,,,
,5681,64094,514.991374,67.840175,18356.28,,,,,
,5682,62654,255.516291,49.667666,18346.09,,,,,
,5683,61217,48.76077,42.521785,18348.4,,,,,
,5684,61465,0.118406,47.464722,18348.43,,,,,
,5685,60389,0,47.052737,18377.52,,,,,
,5686,58344,0,39.643142,18405.06,,,,,
,5687,55803,0,31.153288,18424.63,,,,,
,5688,54319,0,24.246945,18455.64,,,,,
,5689,49890,0,16.362412,18463.28,,,,,
,5690,47636,0,15.021361,18470.99,,,,,
,5691,46400,0,20.882006,18474.05,,,,,
,5692,45500,0,30.207639,18475.75,,,,,
,5693,45300,0,38.145213,18453.13,,,,,
,5694,45800,0.129066,55.278478,18462.91,,,,,
,5695,48262,27.396769,64.647944,18473.72,,,,,
,5696,52136,209.552666,69.720726,18455.99,,,,,
,5697,57771,484.366397,84.826196,18457.9,,,,,
,5698,62021,712.149222,72.025922,18477.45,,,,,
,5699,64125,848.850285,85.13514,18480.71,,,,,
,5700,65021,930.266176,107.210818,18479.87,,,,,
,5701,61918,927.445124,115.636501,18464,,,,,
,5702,64767,879.96948,135.916996,18403.55,,,,,
,5703,66283,780.892382,151.121368,18362.74,,,,,
,5704,65737,609.634009,146.427582,18307.98,,,,,
,5705,65898,419.630578,111.889167,18278.12,,,,,
,5706,64739,184.597156,65.584777,18274.99,,,,,
,5707,63831,33.442062,62.85531,18275.34,,,,,
,5708,64431,0.075834,46.362584,18323.9,,,,,
,5709,62885,0,29.813251,18356.11,,,,,
,5710,60158,0,27.602772,18379.81,,,,,
,5711,57166,0,38.155453,18444.87,,,,,
,5712,55341,0,42.966037,18486.55,,,,,
,5713,50850,0,55.516411,18494.26,,,,,
,5714,48417,0,97.068852,18494.23,,,,,
,5715,46966,0,139.153798,18500.14,,,,,
,5716,46000,0,171.397818,18506.2,,,,,
,5717,45900,0,191.998789,18504.65,,,,,
,5718,46500,0.070193,213.724086,18500.23,,,,,
,5719,48764,9.479371,249.561451,18506.94,,,,,
,5720,52407,75.61172,265.915656,18511.73,,,,,
,5721,58608,173.984505,272.078262,18506.04,,,,,
,5722,63562,269.363535,258.024196,18492.23,,,,,
,5723,65848,353.050833,247.440149,18465.33,,,,,
,5724,66953,402.828253,241.220114,18443.59,,,,,
,5725,64157,406.472105,211.576024,18404.89,,,,,
,5726,66946,381.005872,225.611914,18288.51,,,,,
,5727,67781,338.49417,235.083057,18282.06,,,,,
,5728,67055,289.58532,257.512932,18271.69,,,,,
,5729,66801,199.400261,262.755065,18266.68,,,,,
,5730,65384,95.652961,257.697532,18230.66,,,,,
,5731,64018,15.595581,292.667225,18220.5,,,,,
